0.4175;120.3763 
0.4200;120.4293 
0.4225;120.4755 
0.4250;120.5158 
0.4275;120.4568 
0.4300;120.4051 
0.4325;120.3597 
0.4350;120.3198 
0.4375;118.2108 
0.4400;116.1279 
0.4425;114.0740 
0.4450;112.0523 
0.4475;110.0662 
0.4500;113.7240 
0.4525;116.3924 
0.4550;118.4313 
0.4575;120.0375 
0.4600;120.3965 
0.4625;120.7047 
0.4650;120.9700 
0.4675;121.1988 
0.4700;121.2619 
0.4725;121.3169 
0.4750;121.3649 
0.4775;121.4068 
0.4800;121.6869 
0.4825;121.9283 
0.4850;122.1368 
0.4875;122.3173 
0.4900;122.4736 
0.4925;122.4206 
0.4950;122.3741 
0.4975;122.3334 
0.5000;122.2976 
0.5025;121.6495 
0.5050;121.0618 
0.5075;120.5307 
0.5100;120.0522 
0.5125;119.8194 
0.5150;119.6131 
0.5175;119.4306 
0.5200;119.2692 
0.5225;119.1268 
0.5250;117.0609 
0.5275;115.0259 
0.5300;113.0251 
0.5325;111.0620 
0.5350;114.4185 
0.5375;116.9014 
0.5400;118.8156 
0.5425;120.3327 
0.5450;120.6382 
0.5475;120.9012 
0.5500;121.1280 
0.5525;121.3241 
0.5550;121.4159 
0.5575;121.4959 
0.5600;121.5655 
0.5625;121.6262 
0.5650;121.6791 
0.5675;121.9866 
0.5700;122.2511 
0.5725;122.4794 
0.5750;122.6767 
0.5775;122.6094 
0.5800;122.5504 
0.5825;122.4985 
0.5850;122.4530 
0.5875;122.4131 
0.5900;122.3781 
0.5925;122.3474 
0.5950;122.3206 
0.5975;120.2015 
0.6000;118.1074 
0.6025;116.0411 
0.6050;114.0056 
0.6075;112.0043 
0.6100;115.1510 
0.6125;117.5016 
0.6150;119.3253 
0.6175;120.7772 
0.6200;121.0895 
0.6225;121.3581 
0.6250;121.5898 
0.6275;121.7900 
0.6300;121.9092 
0.6325;122.0127 
0.6350;122.1029 
0.6375;122.1813 
0.6400;122.2391 
0.6425;122.2894 
0.6450;122.3334 
0.6475;122.3717 
0.6500;122.4052 
0.6525;122.4240 
0.6550;122.4403 
0.6575;122.4547 
0.6600;122.4672 
0.6625;122.4781 
0.6650;122.4877 
0.6675;122.4960 
0.6700;122.5034 
0.6725;120.5004 
0.6750;118.5350 
0.6775;116.6107 
0.6800;114.7314 
0.6825;112.9010 
0.6850;110.6517 
0.6875;108.4111 
0.6900;106.1803 
0.6925;103.9606 
0.6950;102.2672 
0.6975;100.6361 
0.7000;99.0708 
0.7025;97.5746 
0.7050;105.8866 
0.7075;110.8710 
0.7100;114.2979 
0.7125;116.8246 
0.7150;117.5839 
0.7175;118.2221 
0.7200;118.7618 
0.7225;119.2206 
0.7250;119.6123 
0.7275;120.0328 
0.7300;120.3926 
0.7325;120.7013 
0.7350;120.9670 
0.7375;121.1056 
0.7400;121.2258 
0.7425;121.3304 
0.7450;121.4214 
0.7475;121.5117 
0.7500;121.5904 
0.7525;121.6589 
0.7550;121.7187 
0.7575;121.7708 
0.7600;121.8162 
0.7625;121.8559 
0.7650;121.8906 
0.7675;121.9208 
0.7700;119.6462 
0.7725;117.3768 
0.7750;115.1134 
0.7775;112.8566 
0.7800;114.4099 
0.7825;115.6634 
0.7850;116.6904 
0.7875;117.5415 
0.7900;115.2776 
0.7925;113.0204 
0.7950;110.7707 
0.7975;108.5296 
0.8000;106.2982 
0.8025;104.0779 
0.8050;101.8701 
0.8075;99.6763 
0.8100;97.4984 
0.8125;95.2880 
0.8150;93.0913 
0.8175;90.9101 
0.8200;88.7464 
0.8225;88.0420 
0.8250;87.4012 
0.8275;86.8204 
0.8300;86.2956 
0.8325;84.7432 
0.8350;83.2603 
0.8375;81.8496 
0.8400;80.5133 
0.8425;79.2529 
0.8450;77.3730 
0.8475;75.5418 
0.8500;73.7635 
0.8525;72.0419 
0.8550;72.0051 
0.8575;71.9729 
0.8600;71.9447 
0.8625;71.9200 
0.8650;71.7022 
0.8675;71.5093 
0.8700;71.3388 
0.8725;71.1883 
0.8750;69.5594 
0.8775;67.9966 
0.8800;66.5028 
0.8825;65.0809 
0.8850;63.7331 
0.8875;64.3698 
0.8900;64.9085 
0.8925;65.3664 
0.8950;65.7573 
0.8975;64.0697 
0.9000;62.4448 
0.9025;60.8859 
0.9050;59.3964 
0.9075;57.5375 
0.9100;55.7292 
0.9125;53.9755 
0.9150;52.2802 
0.9175;58.9461 
0.9200;63.2148 
0.9225;66.2439 
0.9250;68.5192 
0.9275;70.2910 
0.9300;71.5068 
0.9325;72.5049 
0.9350;73.3334 
0.9375;74.0272 
0.9400;96.7419 
0.9425;105.2998 
0.9450;110.3829 
0.9475;113.8628 
0.9500;116.4521 
0.9525;118.4380 
0.9550;120.0065 
0.9575;121.2712 
0.9600;122.1898 
0.9625;122.9554 
0.9650;123.5986 
0.9675;124.1424 
0.9700;124.6047 
0.9725;124.9538 
0.9750;125.2536 
0.9775;125.5118 
0.9800;125.7345 
0.9825;126.6269 
0.9850;127.3717 
0.9875;127.9981 
0.9900;128.5282 
0.9925;128.8124 
0.9950;129.0573 
0.9975;129.2688 
1.0000;129.4517 
1.0025;129.6102 
1.0050;127.2985 
1.0075;124.9867 
1.0100;122.6750 
1.0125;120.3632 
1.0150;121.8038 
1.0175;122.9729 
1.0200;123.9349 
1.0225;124.7349 
1.0250;125.3169 
1.0275;125.8106 
1.0300;126.2313 
1.0325;126.5912 
1.0350;124.4396 
1.0375;122.3091 
1.0400;120.2021 
1.0425;118.1215 
1.0450;116.0702 
1.0475;114.0171 
1.0500;111.9964 
1.0525;110.0113 
1.0550;108.0656 
1.0575;106.5360 
1.0600;105.0769 
1.0625;103.6909 
1.0650;102.3798 
1.0675;109.4500 
1.0700;113.9036 
1.0725;117.0380 
1.0750;119.3807 
1.0775;121.1310 
1.0800;122.5297 
1.0825;123.6671 
1.0850;124.6046 
1.0875;125.3852 
1.0900;125.8081 
1.0925;126.1699 
1.0950;126.4804 
1.0975;126.7476 
1.1000;126.9537 
1.1025;127.1321 
1.1050;127.2867 
1.1075;127.4208 
1.1100;127.5608 
1.1125;127.6824 
1.1150;127.7881 
1.1175;127.8801 
1.1200;127.2257 
1.1225;126.6320 
1.1250;126.0953 
1.1275;125.6117 
1.1300;125.1771 
1.1325;123.0594 
1.1350;120.9667 
1.1375;118.9020 
1.1400;116.8683 
1.1425;119.3898 
1.1450;121.3301 
1.1475;122.8659 
1.1500;124.1064 
1.1525;125.4801 
1.1550;126.5988 
1.1575;127.5216 
1.1600;128.2906 
1.1625;128.9366 
1.1650;128.6723 
1.1675;128.4377 
1.1700;128.2297 
1.1725;128.0457 
1.1750;127.8831 
1.1775;127.7395 
1.1800;127.6129 
1.1825;127.5013 
1.1850;125.2434 
1.1875;122.9929 
1.1900;120.7509 
1.1925;118.5185 
1.1950;116.2068 
1.1975;113.8951 
1.2000;111.5833 
1.2025;109.2716 
1.2050;106.9598 
1.2075;109.4686 
1.2100;111.4002 
1.2125;112.9299 
1.2150;114.1657 
1.2175;115.2908 
1.2200;116.2187 
1.2225;116.9917 
1.2250;117.6408 
1.2275;119.7698 
1.2300;121.4395 
1.2325;122.7790 
1.2350;123.8717 
1.2375;124.2420 
1.2400;124.5597 
1.2425;124.8330 
1.2450;125.0686 
1.2475;125.2721 
1.2500;125.4483 
1.2525;125.6010 
1.2550;125.7335 
1.2575;125.8486 
1.2600;126.0857 
1.2625;126.2905 
1.2650;126.4677 
1.2675;126.6213 
1.2700;127.7041 
1.2725;128.5990 
1.2750;129.3459 
1.2775;129.9739 
1.2800;127.8403 
1.2825;125.7298 
1.2850;123.6454 
1.2875;121.5897 
1.2900;119.5661 
1.2925;117.3676 
1.2950;115.1844 
1.2975;113.0183 
1.3000;110.8716 
1.3025;108.8391 
1.3050;106.8411 
1.3075;104.8811 
1.3100;102.9628 
1.3125;109.6378 
1.3150;113.9108 
1.3175;116.9423 
1.3200;119.2191 
1.3225;120.9919 
1.3250;121.8280 
1.3275;122.5278 
1.3300;123.1178 
1.3325;123.6181 
1.3350;124.6104 
1.3375;125.4344 
1.3400;126.1245 
1.3425;126.7066 
1.3450;127.3832 
1.3475;127.9543 
1.3500;128.4391 
1.3525;128.8523 
1.3550;129.1418 
1.3575;129.3912 
1.3600;129.6066 
1.3625;129.7928 
1.3650;129.9541 
1.3675;130.0805 
1.3700;130.1904 
1.3725;130.2859 
1.3750;130.3691 
1.3775;128.1560 
1.3800;125.9563 
1.3825;123.7717 
1.3850;121.6041 
1.3875;122.9125 
1.3900;123.9814 
1.3925;124.8655 
1.3950;125.6037 
1.3975;125.9003 
1.4000;126.1558 
1.4025;126.3763 
1.4050;126.5669 
1.4075;126.7321 
1.4100;127.2060 
1.4125;127.6104 
1.4150;127.9566 
1.4175;128.2539 
1.4200;128.7163 
1.4225;129.1110 
1.4250;129.4491 
1.4275;129.7396 
1.4300;129.2815 
1.4325;128.8705 
1.4350;128.5027 
1.4375;128.1744 
1.4400;127.7042 
1.4425;127.2821 
1.4450;126.9040 
1.4475;126.5664 
1.4500;126.2654 
1.4525;126.4293 
1.4550;126.5714 
1.4575;126.6948 
1.4600;126.8021 
1.4625;126.9442 
1.4650;127.0675 
1.4675;127.1747 
1.4700;127.2680 
1.4725;126.7115 
1.4750;126.2095 
1.4775;125.7579 
1.4800;125.3529 
1.4825;124.9906 
1.4850;124.6579 
1.4875;124.3615 
1.4900;124.0979 
1.4925;123.8640 
1.4950;124.8322 
1.4975;125.6371 
1.5000;126.3119 
1.5025;126.8816 
1.5050;127.3651 
1.5075;127.7774 
1.5100;128.1303 
1.5125;128.4332 
1.5150;128.1503 
1.5175;127.8989 
1.5200;127.6758 
1.5225;127.4783 
1.5250;127.3036 
1.5275;127.3247 
1.5300;127.3432 
1.5325;127.3594 
1.5350;127.3735 
1.5375;127.3938 
1.5400;127.4115 
1.5425;127.4270 
1.5450;127.4405 
1.5475;127.0539 
1.5500;126.7083 
1.5525;126.4002 
1.5550;126.1261 
1.5575;126.1479 
1.5600;126.1670 
1.5625;126.1837 
1.5650;126.1983 
1.5675;126.2111 
1.5700;124.0246 
1.5725;121.8550 
1.5750;119.7042 
1.5775;117.5746 
1.5800;119.9023 
1.5825;121.7103 
1.5850;123.1509 
1.5875;124.3200 
1.5900;125.2819 
1.5925;126.0819 
1.5950;126.7528 
1.5975;127.3192 
1.6000;127.5512 
1.6025;127.7517 
1.6050;127.9252 
1.6075;128.0756 
1.6100;128.2062 
1.6125;128.5947 
1.6150;128.9276 
1.6175;129.2137 
1.6200;129.4603 
1.6225;129.4078 
1.6250;129.3618 
1.6275;129.3214 
1.6300;129.2860 
1.6325;129.0119 
1.6350;128.7684 
1.6375;128.5525 
1.6400;128.3614 
1.6425;128.1924 
1.6450;128.1116 
1.6475;128.0406 
1.6500;127.9782 
1.6525;127.9234 
1.6550;127.7751 
1.6575;127.6442 
1.6600;127.5289 
1.6625;127.4274 
1.6650;126.0716 
1.6675;124.7914 
1.6700;123.5879 
1.6725;122.4615 
1.6750;123.2133 
1.6775;123.8454 
1.6800;124.3802 
1.6825;124.8350 
1.6850;125.2233 
1.6875;125.4591 
1.6900;125.6629 
1.6925;125.8392 
1.6950;125.9921 
1.6975;126.4783 
1.7000;126.8929 
1.7025;127.2476 
1.7050;127.5522 
1.7075;127.8221 
1.7100;128.0548 
1.7125;128.2559 
1.7150;128.4300 
1.7175;128.5809 
1.7200;128.7119 
1.7225;128.8257 
1.7250;128.9246 
1.7275;129.0107 
1.7300;129.1644 
1.7325;129.2978 
1.7350;129.4137 
1.7375;129.5144 
1.7400;127.3301 
1.7425;125.1628 
1.7450;123.0147 
1.7475;120.8881 
1.7500;118.7074 
1.7525;116.5443 
1.7550;114.4008 
1.7575;112.2793 
1.7600;110.0969 
1.7625;107.9317 
1.7650;105.7860 
1.7675;103.6621 
1.7700;101.5625 
1.7725;99.2508 
1.7750;96.9391 
1.7775;94.6273 
1.7800;92.3156 
1.7825;104.1704 
1.7850;110.4087 
1.7875;114.4748 
1.7900;117.3866 
1.7925;119.3484 
1.7950;120.8997 
1.7975;122.1516 
1.8000;123.1774 
1.8025;124.0277 
1.8050;125.0494 
1.8075;125.8965 
1.8100;126.6051 
1.8125;127.2022 
1.8150;127.7238 
1.8175;128.1677 
1.8200;128.5470 
1.8225;128.8721 
1.8250;129.1518 
1.8275;129.3928 
1.8300;129.6009 
1.8325;129.7810 
1.8350;127.6805 
1.8375;125.6070 
1.8400;123.5636 
1.8425;121.5536 
1.8450;119.5803 
1.8475;117.6335 
1.8500;115.7297 
1.8525;113.8727 
1.8550;112.0664 
1.8575;109.8856 
1.8600;107.7222 
1.8625;105.5785 
1.8650;103.4569 
1.8675;101.3953 
1.8700;99.3652 
1.8725;97.3698 
1.8750;95.4126 
1.8775;106.0993 
1.8800;111.9617 
1.8825;115.8434 
1.8850;118.6464 
1.8875;120.7745 
1.8900;122.0498 
1.8925;123.0935 
1.8950;123.9578 
1.8975;124.6802 
1.9000;125.2885 
1.9025;125.8038 
1.9050;126.2424 
1.9075;126.6173 
1.9100;127.0681 
1.9125;127.4532 
1.9150;127.7833 
1.9175;128.0670 
1.9200;128.2665 
1.9225;128.4391 
1.9250;128.5888 
1.9275;128.7188 
1.9300;128.8316 
1.9325;128.8936 
1.9350;128.9477 
1.9375;128.9948 
1.9400;129.0360 
1.9425;129.0862 
1.9450;129.1301 
1.9475;129.1684 
1.9500;129.2018 
1.9525;127.0198 
1.9550;124.8551 
1.9575;122.7100 
1.9600;120.5867 
1.9625;118.4878 
1.9650;116.4459 
1.9675;114.4376 
1.9700;112.4662 
1.9725;110.5353 
1.9750;112.8005 
1.9775;114.5652 
1.9800;115.9743 
1.9825;117.1197 
1.9850;115.0354 
1.9875;112.9800 
1.9900;110.9567 
1.9925;108.9688 
1.9950;114.7340 
1.9975;118.5671 
2.0000;121.3411 
2.0025;123.4501 
2.0050;125.1057 
2.0075;124.0850 
2.0100;123.1397 
2.0125;122.2679 
2.0150;121.4674 
2.0175;123.2994 
2.0200;124.7574 
2.0225;125.9396 
2.0250;126.9116 
2.0275;127.4853 
2.0300;127.9721 
2.0325;128.3872 
2.0350;128.7423 
2.0375;128.9680 
2.0400;129.1631 
2.0425;129.3320 
2.0450;129.4785 
2.0475;129.6056 
2.0500;129.7230 
2.0525;129.8251 
2.0550;129.9139 
2.0575;129.9913 
2.0600;130.0451 
2.0625;130.0921 
2.0650;130.1331 
2.0675;130.1689 
2.0700;130.1934 
2.0725;130.2149 
2.0750;130.2336 
2.0775;130.2500 
2.0800;128.0147 
2.0825;125.7899 
2.0850;123.5770 
2.0875;121.3775 
2.0900;119.1931 
2.0925;117.0259 
2.0950;114.8778 
2.0975;112.7512 
2.1000;110.6487 
2.1025;108.9899 
2.1050;107.3955 
2.1075;105.8687 
2.1100;104.4125 
2.1125;111.5718 
2.1150;116.0654 
2.1175;119.2223 
2.1200;121.5793 
2.1225;123.4075 
2.1250;121.4225 
2.1275;119.4767 
2.1300;117.5740 
2.1325;115.7182 
2.1350;118.8537 
2.1375;121.1971 
2.1400;123.0159 
2.1425;124.4643 
2.1450;125.4899 
2.1475;126.3401 
2.1500;127.0512 
2.1525;127.6503 
2.1550;128.1202 
2.1575;128.5211 
2.1600;128.8645 
2.1625;129.1594 
2.1650;129.4134 
2.1675;129.6396 
2.1700;129.8352 
2.1725;130.0045 
2.1750;130.1513 
2.1775;127.8395 
2.1800;125.5278 
2.1825;123.2160 
2.1850;120.9043 
2.1875;118.6057 
2.1900;116.3090 
2.1925;114.0143 
2.1950;111.7222 
2.1975;109.4104 
2.2000;107.0987 
2.2025;104.7869 
2.2050;102.4752 
2.2075;100.1635 
2.2100;98.5348 
2.2125;96.9722 
2.2150;95.4786 
2.2175;94.0570 
2.2200;92.6507 
2.2225;91.3188 
2.2250;90.0630 
2.2275;88.8841 
2.2300;87.9374 
2.2325;87.0644 
2.2350;86.2626 
2.2375;85.5292 
2.2400;84.2030 
2.2425;82.9529 
2.2450;81.7797 
2.2475;80.6837 
2.2500;79.6642 
2.2525;78.7200 
2.2550;77.8495 
2.2575;77.0500 
2.2600;76.3189 
2.2625;74.1790 
2.2650;72.0615 
2.2675;69.9691 
2.2700;67.9047 
2.2725;69.5860 
2.2750;70.9340 
2.2775;72.0331 
2.2800;72.9408 
2.2825;73.6977 
2.2850;76.4071 
2.2875;78.4732 
2.2900;80.0986 
2.2925;81.4055 
2.2950;82.2603 
2.2975;82.9751 
2.3000;83.5773 
2.3025;84.0875 
2.3050;93.6613 
2.3075;99.1327 
2.3100;102.8162 
2.3125;105.5003 
2.3150;107.5247 
2.3175;109.1205 
2.3200;110.4056 
2.3225;111.4567 
2.3250;112.3269 
2.3275;110.3568 
2.3300;108.4276 
2.3325;106.5428 
2.3350;104.7065 
2.3375;102.7594 
2.3400;100.8552 
2.3425;98.9977 
2.3450;97.1909 
2.3475;94.8792 
2.3500;92.5674 
2.3525;90.2557 
2.3550;87.9440 
2.3575;86.4926 
2.3600;85.1145 
2.3625;83.8115 
2.3650;82.5849 
2.3675;81.4354 
2.3700;86.1106 
2.3725;89.3689 
2.3750;91.7901 
2.3775;93.6622 
2.3800;95.1492 
2.3825;96.3531 
2.3850;97.3419 
2.3875;98.1631 
2.3900;96.4282 
2.3925;94.7531 
2.3950;93.1413 
2.3975;91.5964 
2.4000;89.7080 
2.4025;87.8678 
2.4050;86.0796 
2.4075;84.3475 
2.4100;82.6753 
2.4125;81.4077 
2.4150;80.2169 
2.4175;79.1033 
2.4200;78.0664 
2.4225;77.2489 
2.4250;76.5005 
2.4275;75.8181 
2.4300;75.1980 
2.4325;99.2106 
2.4350;107.9474 
2.4375;113.1011 
2.4400;116.6186 
2.4425;119.2012 
2.4450;121.1940 
2.4475;122.7674 
2.4500;124.0358 
2.4525;125.0742 
2.4550;125.9429 
2.4575;126.6689 
2.4600;127.2800 
2.4625;127.7976 
2.4650;125.5388 
2.4675;123.2873 
2.4700;121.0441 
2.4725;118.8104 
2.4750;118.5786 
2.4775;118.3732 
2.4800;118.1914 
2.4825;118.0308 
2.4850;117.8890 
2.4875;117.7640 
2.4900;117.6539 
2.4925;117.5569 
2.4950;117.4716 
2.4975;115.1759 
2.5000;112.8825 
2.5025;110.5916 
2.5050;108.3037 
2.5075;106.2352 
2.5100;104.1972 
2.5125;102.1932 
2.5150;100.2266 
2.5175;108.0622 
2.5200;112.8493 
2.5225;116.1691 
2.5250;118.6291 
2.5275;120.5276 
2.5300;122.0443 
2.5325;123.2704 
2.5350;124.2764 
2.5375;125.1111 
2.5400;126.4142 
2.5425;127.4791 
2.5450;128.3600 
2.5475;129.0957 
2.5500;129.4711 
2.5525;129.7930 
2.5550;130.0698 
2.5575;130.3084 
2.5600;130.4815 
2.5625;130.6316 
2.5650;130.7619 
2.5675;130.8750 
2.5700;130.9735 
2.5725;128.6984 
2.5750;126.4285 
2.5775;124.1645 
2.5800;121.9071 
2.5825;120.8164 
2.5850;119.8021 
2.5875;118.8632 
2.5900;117.9976 
2.5925;117.5415 
2.5950;117.1323 
2.5975;116.7661 
2.6000;116.4392 
2.6025;116.1481 
2.6050;115.7194 
2.6075;115.3354 
2.6100;114.9922 
2.6125;114.6863 
2.6150;117.6407 
2.6175;119.8676 
2.6200;121.6058 
2.6225;122.9956 
2.6250;124.2879 
2.6275;125.3446 
2.6300;126.2191 
2.6325;126.9496 
2.6350;127.5723 
2.6375;128.0994 
2.6400;128.5478 
2.6425;128.9308 
2.6450;129.2591 
2.6475;129.5274 
2.6500;129.7588 
2.6525;129.9588 
2.6550;130.1319 
2.6575;130.2082 
2.6600;130.2747 
2.6625;130.3327 
2.6650;130.3832 
2.6675;130.4340 
2.6700;130.4783 
2.6725;130.5169 
2.6750;130.5507 
2.6775;128.3216 
2.6800;126.1038 
2.6825;123.8988 
2.6850;121.7082 
2.6875;119.5339 
2.6900;117.3073 
2.6925;115.0924 
2.6950;112.8906 
2.6975;110.7037 
2.7000;108.5335 
2.7025;106.3821 
2.7050;104.2519 
2.7075;102.1453 
2.7100;110.0398 
2.7125;114.8517 
2.7150;118.1850 
2.7175;120.6535 
2.7200;122.0917 
2.7225;123.2590 
2.7250;124.2195 
2.7275;125.0184 
2.7300;125.6884 
2.7325;126.2541 
2.7350;126.7344 
2.7375;127.1440 
2.7400;127.4946 
2.7425;126.9894 
2.7450;126.5349 
2.7475;126.1271 
2.7500;125.7623 
2.7525;125.6391 
2.7550;125.5305 
2.7575;125.4350 
2.7600;125.3509 
2.7625;125.2770 
2.7650;124.6656 
2.7675;124.1123 
2.7700;123.6132 
2.7725;123.1643 
2.7750;121.5866 
2.7775;120.0772 
2.7800;118.6391 
2.7825;117.2747 
2.7850;118.9677 
2.7875;120.3244 
2.7900;121.4302 
2.7925;122.3429 
2.7950;123.0634 
2.7975;123.6701 
2.8000;124.1841 
2.8025;124.6216 
2.8050;124.9956 
2.8075;125.3163 
2.8100;125.5922 
2.8125;125.8300 
2.8150;126.0354 
2.8175;125.8368 
2.8200;125.6611 
2.8225;125.5058 
2.8250;125.3689 
2.8275;125.0139 
2.8300;124.6972 
2.8325;124.4153 
2.8350;124.1648 
2.8375;123.9619 
2.8400;123.7824 
2.8425;123.6237 
2.8450;123.4837 
2.8475;123.3603 
2.8500;123.8438 
2.8525;124.2561 
2.8550;124.6089 
2.8575;124.9119 
2.8600;125.1547 
2.8625;125.3645 
2.8650;125.5459 
2.8675;125.7031 
2.8700;125.8395 
2.8725;125.9580 
2.8750;126.0610 
2.8775;126.1506 
2.8800;126.1354 
2.8825;126.1221 
2.8850;126.1104 
2.8875;126.1002 
2.8900;126.0913 
2.8925;126.0493 
2.8950;126.0125 
2.8975;125.9802 
2.9000;125.9520 
2.9025;123.6990 
2.9050;121.4543 
2.9075;119.2187 
2.9100;116.9937 
2.9125;118.7582 
2.9150;120.1671 
2.9175;121.3124 
2.9200;122.2559 
2.9225;123.0412 
2.9250;123.3744 
2.9275;123.6608 
2.9300;123.9075 
2.9325;124.1206 
2.9350;124.3049 
2.9375;124.4646 
2.9400;124.6031 
2.9425;124.7234 
2.9450;124.9649 
2.9475;125.1736 
2.9500;125.3541 
2.9525;125.5105 
2.9550;125.5936 
2.9575;125.6661 
2.9600;125.7292 
2.9625;125.7843 
2.9650;125.8323 
2.9675;125.8742 
2.9700;125.9108 
2.9725;125.9428 
2.9750;125.9707 
2.9775;125.8574 
2.9800;125.7577 
2.9825;125.6700 
2.9850;125.5928 
2.9875;125.3124 
2.9900;125.0633 
2.9925;124.8423 
2.9950;124.6466 
2.9975;124.7243 
3.0000;124.7921 
3.0025;124.8511 
3.0050;124.9026 
3.0075;124.9476 
3.0100;123.3992 
3.0125;121.9205 
3.0150;120.5141 
3.0175;119.1823 
3.0200;121.6372 
3.0225;123.5323 
3.0250;125.0358 
3.0275;126.2521 
3.0300;126.5676 
3.0325;126.8391 
3.0350;127.0732 
3.0375;127.2754 
3.0400;127.4426 
3.0425;127.5876 
3.0450;127.7134 
3.0475;127.8228 
3.0500;127.9180 
3.0525;128.1452 
3.0550;128.3416 
3.0575;128.5117 
3.0600;128.6591 
3.0625;128.9251 
3.0650;129.1546 
3.0675;129.3529 
3.0700;129.5246 
3.0725;129.5901 
3.0750;129.6471 
3.0775;129.6969 
3.0800;129.7404 
3.0825;129.7783 
3.0850;129.8869 
3.0875;129.9814 
3.0900;130.0636 
3.0925;130.1352 
3.0950;130.2044 
3.0975;130.2647 
3.1000;130.3173 
3.1025;130.3631 
3.1050;130.6407 
3.1075;130.8800 
3.1100;131.0867 
3.1125;131.2655 
3.1150;131.4080 
3.1175;131.5317 
3.1200;131.6392 
3.1225;131.7327 
3.1250;131.8142 
3.1275;129.5374 
3.1300;127.2655 
3.1325;124.9992 
3.1350;122.7393 
3.1375;120.6273 
3.1400;118.5411 
3.1425;116.4836 
3.1450;114.4579 
3.1475;112.4299 
3.1500;110.4369 
3.1525;108.4823 
3.1550;106.5699 
3.1575;112.1998 
3.1600;115.9644 
3.1625;118.6974 
3.1650;120.7792 
3.1675;122.4157 
3.1700;123.7211 
3.1725;124.7877 
3.1750;125.6699 
